Transaction_ID,Product,Category,Quantity,Unit_Price,Date,Store
820,Charger,Gadgets,8,433.82766848015075,2022-08-06,Store_C
821,Laptop,Gadgets,9,835.8404791004539,2022-08-10,Store_C
822,Mobile,Accessories,8,261.98669716251015,2022-05-01,Store_C
823,Headphones,Gadgets,6,716.2406270669366,2022-08-15,Store_B
824,Mobile,Accessories,6,735.8536389674274,2022-03-20,Store_A
825,Charger,Accessories,5,581.0022280783825,2022-10-22,Store_A
826,Charger,Electronics,9,975.438085679018,2022-05-01,Store_A
827,Headphones,Accessories,2,326.21253599406185,2022-12-27,Store_A
828,Headphones,Accessories,8,401.08585377713837,2022-05-06,Store_C
829,Laptop,Accessories,2,173.17319708821393,2022-11-25,Store_A
830,Tablet,Gadgets,6,714.834205973336,2022-02-05,Store_C
831,Laptop,Electronics,2,676.6781127505752,2022-09-01,Store_C
832,Headphones,Gadgets,4,173.22398746026408,2022-02-18,Store_B
833,Laptop,Accessories,1,70.09258683951833,2022-09-10,Store_B
834,Mobile,Gadgets,3,841.1533078969385,2022-05-10,Store_B
835,Charger,Accessories,8,787.8461370796176,2022-01-04,Store_C
836,Charger,Electronics,5,446.3471982370712,2022-01-15,Store_A
837,Laptop,Accessories,2,763.3475460110652,2022-08-01,Store_C
838,Tablet,Accessories,3,628.2432530056443,2022-09-12,Store_B
839,Headphones,Accessories,4,903.4610011141052,2022-02-19,Store_C
840,Charger,Gadgets,7,81.6044545298536,2022-09-06,Store_B
841,Laptop,Accessories,9,288.82055805765384,2022-09-03,Store_B
842,Headphones,Accessories,6,783.8693199602387,2022-02-16,Store_B
843,Charger,Accessories,7,813.8005526309394,2022-04-22,Store_B
844,Laptop,Accessories,2,946.883923640466,2022-01-19,Store_C
845,Headphones,Accessories,1,929.9533943882908,2022-06-25,Store_B
846,Tablet,Accessories,1,99.1883088443359,2022-07-19,Store_A
847,Laptop,Gadgets,2,592.8582563065855,2022-08-24,Store_B
848,Laptop,Electronics,6,939.5619541171703,2022-02-27,Store_B
849,Laptop,Electronics,8,322.9381178099971,2022-09-05,Store_B
850,Charger,Electronics,8,464.0992484463696,2022-10-27,Store_A
851,Tablet,Electronics,1,419.3510680885277,2022-04-16,Store_C
852,Tablet,Gadgets,5,996.5774775767711,2022-04-15,Store_B
853,Laptop,Accessories,5,494.57323527158786,2022-03-26,Store_C
854,Laptop,Accessories,4,480.42337979719196,2022-01-05,Store_A
855,Tablet,Gadgets,9,974.0048538839588,2022-07-21,Store_C
856,Headphones,Electronics,8,985.0525492473379,2022-04-19,Store_B
857,Laptop,Gadgets,8,49.95177342715155,2022-04-18,Store_A
858,Tablet,Gadgets,5,655.3107392502455,2022-02-19,Store_B
859,Charger,Electronics,3,891.250983684394,2022-12-08,Store_C
860,Tablet,Gadgets,3,539.2178260396599,2022-03-08,Store_A
861,Headphones,Accessories,3,521.9118048423007,2022-01-02,Store_C
862,Laptop,Gadgets,5,726.8331142886433,2022-09-17,Store_B
863,Tablet,Electronics,2,826.9380016731075,2022-12-06,Store_A
864,Mobile,Electronics,3,923.4655228815491,2022-03-25,Store_B
865,Laptop,Electronics,5,108.08445779047214,2022-01-13,Store_C
866,Laptop,Gadgets,5,771.0040647218314,2022-05-17,Store_C
867,Mobile,Electronics,3,396.9885505042638,2022-04-15,Store_C
868,Laptop,Accessories,8,69.97425762502417,2022-09-15,Store_A
869,Charger,Electronics,4,706.5380656016144,2022-02-11,Store_C
870,Charger,Accessories,3,105.38919556140664,2022-12-15,Store_B
871,Headphones,Gadgets,2,807.0708081918742,2022-07-14,Store_C
872,Headphones,Electronics,8,213.66849595309796,2022-05-23,Store_C
873,Tablet,Electronics,1,123.85909501681095,2022-11-26,Store_A
874,Tablet,Accessories,5,669.8149668201108,2022-12-23,Store_B
875,Charger,Gadgets,5,874.8249028666714,2022-12-21,Store_A
876,Laptop,Accessories,6,704.701467611522,2022-08-03,Store_A
877,Mobile,Gadgets,5,432.6747281861153,2022-10-25,Store_A
878,Charger,Accessories,4,670.1552956213012,2022-01-25,Store_C
879,Headphones,Accessories,3,278.8162680198799,2022-07-19,Store_C
880,Headphones,Electronics,2,819.4749055093653,2022-07-15,Store_C
881,Headphones,Accessories,6,28.2524943409895,2022-12-26,Store_A
882,Mobile,Gadgets,4,637.8052678345995,2022-06-20,Store_B
883,Headphones,Accessories,6,658.2098488689235,2022-08-25,Store_C
884,Headphones,Gadgets,8,931.2746721254505,2022-04-09,Store_B
885,Tablet,Accessories,4,522.47855275984,2022-09-26,Store_A
886,Laptop,Electronics,9,716.7235680647116,2022-10-16,Store_C
887,Laptop,Accessories,6,863.2818229649149,2022-05-11,Store_A
888,Mobile,Gadgets,8,294.46013696389446,2022-11-21,Store_C
889,Headphones,Gadgets,9,659.2190312844392,2022-02-01,Store_A
890,Tablet,Electronics,4,757.1367386054892,2022-08-07,Store_B
891,Laptop,Gadgets,6,206.88138192841433,2022-03-02,Store_B
892,Mobile,Electronics,6,845.1593970580506,2022-01-23,Store_C
893,Tablet,Accessories,5,578.3800444427253,2022-11-18,Store_B
894,Headphones,Gadgets,4,565.0545914016326,2022-07-08,Store_B
895,Mobile,Electronics,9,364.16806411670007,2022-02-22,Store_C
896,Tablet,Accessories,9,104.40938713151152,2022-03-01,Store_A
897,Laptop,Accessories,1,695.2406314098913,2022-03-07,Store_C
898,Charger,Electronics,5,377.5585614399302,2022-07-04,Store_B
899,Laptop,Electronics,3,528.000279179371,2022-06-05,Store_B
900,Charger,Accessories,6,981.6040946081188,2022-08-20,Store_A
901,Mobile,Accessories,3,285.5330491980585,2022-11-19,Store_B
902,Tablet,Electronics,6,141.0376593575786,2022-07-26,Store_C
903,Tablet,Electronics,2,148.18294504902687,2022-02-22,Store_C
904,Tablet,Accessories,9,379.94929364435734,2022-02-10,Store_B
905,Headphones,Accessories,9,919.5812939691516,2022-04-18,Store_C
906,Laptop,Gadgets,4,353.7729689825778,2022-12-01,Store_A
907,Charger,Gadgets,7,57.41881366331088,2022-08-04,Store_C
908,Headphones,Electronics,3,705.4732137623697,2022-10-23,Store_A
909,Mobile,Electronics,6,735.7322357799613,2022-05-21,Store_B
910,Mobile,Accessories,9,801.005456177141,2022-04-16,Store_C
911,Headphones,Accessories,3,520.3366554184117,2022-06-21,Store_C
912,Charger,Electronics,6,578.146454106793,2022-05-10,Store_A
913,Mobile,Electronics,1,554.8898066334667,2022-01-17,Store_A
914,Laptop,Electronics,8,452.08037516115616,2022-10-06,Store_A
915,Mobile,Electronics,1,553.4577872813558,2022-01-23,Store_C
916,Charger,Accessories,9,617.7851966545173,2022-04-09,Store_B
917,Laptop,Gadgets,3,21.53088622081462,2022-10-11,Store_B
918,Headphones,Gadgets,5,984.9834259680629,2022-07-13,Store_A
919,Charger,Electronics,2,435.50561014140555,2022-12-03,Store_C
920,Laptop,Electronics,1,604.2955840155021,2022-12-18,Store_A
921,Laptop,Gadgets,2,194.4533438596787,2022-08-08,Store_A
922,Laptop,Accessories,5,743.1324688615374,2022-07-24,Store_B
923,Charger,Accessories,2,408.28057791511105,2022-11-06,Store_B
924,Tablet,Electronics,9,396.5138080806302,2022-10-25,Store_A
925,Mobile,Electronics,9,635.1381332946246,2022-09-02,Store_C
926,Tablet,Gadgets,3,37.89976312595085,2022-12-15,Store_A
927,Mobile,Electronics,2,263.286956322694,2022-05-23,Store_C
928,Charger,Gadgets,7,889.6325378863377,2022-05-03,Store_C
929,Mobile,Accessories,3,740.721149991345,2022-08-14,Store_A
930,Charger,Electronics,6,675.2840179452716,2022-09-06,Store_A
931,Laptop,Gadgets,4,435.6763411475454,2022-08-16,Store_A
932,Headphones,Electronics,2,290.2924249153248,2022-10-26,Store_C
933,Tablet,Electronics,8,821.5385120933977,2022-07-26,Store_A
934,Tablet,Gadgets,9,695.1745081329161,2022-10-20,Store_C
935,Charger,Electronics,2,614.3324901011317,2022-10-12,Store_C
936,Mobile,Gadgets,1,19.60979566952537,2022-04-27,Store_C
937,Mobile,Electronics,3,213.96450675680393,2022-08-19,Store_C
938,Headphones,Electronics,1,248.10729643107115,2022-09-02,Store_B
939,Laptop,Electronics,1,33.16486247745469,2022-04-19,Store_C
940,Mobile,Gadgets,2,400.28338792333665,2022-02-15,Store_A
941,Mobile,Electronics,6,772.333203170181,2022-08-11,Store_A
942,Laptop,Accessories,5,379.020361912296,2022-11-25,Store_A
943,Headphones,Gadgets,6,515.2660979949142,2022-12-14,Store_C
944,Mobile,Accessories,5,414.47987273648585,2022-08-06,Store_A
945,Charger,Accessories,3,199.93360582187185,2022-08-11,Store_C
946,Laptop,Gadgets,6,853.475519930816,2022-08-18,Store_A
947,Mobile,Gadgets,5,949.5987985140619,2022-06-07,Store_C
948,Headphones,Accessories,7,792.7045676017982,2022-12-22,Store_B
949,Tablet,Gadgets,5,389.7952514536379,2022-09-12,Store_B
950,Charger,Accessories,2,836.844603645744,2022-09-18,Store_B
951,Charger,Electronics,9,853.8744446148442,2022-06-19,Store_C
952,Charger,Gadgets,7,223.01069397966728,2022-10-06,Store_B
953,Charger,Gadgets,7,279.19233455248855,2022-02-09,Store_B
954,Tablet,Accessories,8,341.3028297852405,2022-02-11,Store_B
955,Tablet,Accessories,7,727.1481992516822,2022-08-12,Store_A
956,Tablet,Accessories,1,257.63657957616135,2022-09-22,Store_C
957,Tablet,Accessories,5,446.4351942567312,2022-01-02,Store_C
958,Headphones,Accessories,4,39.79002688344175,2022-10-22,Store_A
959,Mobile,Electronics,8,456.2232911633122,2022-02-05,Store_C
960,Tablet,Gadgets,3,167.1907360239193,2022-11-26,Store_A
961,Tablet,Electronics,7,151.50091504195365,2022-09-19,Store_C
962,Headphones,Electronics,1,269.1978035032386,2022-09-20,Store_C
963,Laptop,Accessories,3,747.0918629170502,2022-04-11,Store_A
964,Headphones,Accessories,7,434.40438330126904,2022-08-21,Store_C
965,Laptop,Gadgets,9,674.7341855389618,2022-09-15,Store_C
966,Charger,Accessories,8,912.7580118964876,2022-04-04,Store_A
967,Headphones,Electronics,2,621.9771374319976,2022-02-24,Store_C
968,Charger,Gadgets,2,554.3036177389433,2022-06-22,Store_B
969,Laptop,Electronics,1,534.2001204538864,2022-08-27,Store_A
970,Headphones,Electronics,2,617.5304209504075,2022-08-20,Store_B
971,Laptop,Electronics,5,892.8225572575622,2022-11-14,Store_C
972,Laptop,Electronics,2,762.0005614905315,2022-03-02,Store_B
973,Charger,Electronics,1,692.1964295594963,2022-12-19,Store_B
974,Laptop,Electronics,4,253.21644500840583,2022-12-26,Store_C
975,Mobile,Electronics,9,439.2012158966658,2022-06-25,Store_C
976,Tablet,Electronics,5,424.3034165383138,2022-09-09,Store_A
977,Headphones,Gadgets,2,986.585269847384,2022-03-03,Store_C
978,Charger,Electronics,5,21.558985383330892,2022-11-12,Store_B
979,Tablet,Accessories,7,817.9752740859872,2022-12-09,Store_C
980,Charger,Gadgets,5,544.2968247311088,2022-05-18,Store_C
981,Mobile,Accessories,3,925.875346819969,2022-02-11,Store_B
982,Tablet,Electronics,8,644.9366208379902,2022-01-11,Store_A
983,Headphones,Gadgets,5,278.45299779831066,2022-12-03,Store_A
984,Laptop,Gadgets,3,100.6907671767964,2022-11-13,Store_B
985,Laptop,Accessories,6,639.0354257466638,2022-02-08,Store_A
986,Tablet,Gadgets,3,821.2452211865802,2022-01-11,Store_B
987,Charger,Accessories,7,41.818662944105796,2022-03-26,Store_A
988,Headphones,Gadgets,6,270.66669144912316,2022-12-15,Store_C
989,Laptop,Gadgets,9,644.5757272675597,2022-04-21,Store_C
990,Tablet,Electronics,9,902.5543945145525,2022-10-27,Store_B
991,Tablet,Electronics,8,409.257892038967,2022-12-04,Store_C
992,Mobile,Electronics,9,129.33339965087862,2022-01-01,Store_A
993,Headphones,Electronics,9,651.9824183266899,2022-07-05,Store_A
994,Headphones,Accessories,1,172.08882354467556,2022-04-20,Store_A
995,Charger,Gadgets,2,902.5857376779833,2022-02-17,Store_A
996,Charger,Gadgets,8,884.433338877496,2022-08-25,Store_C
997,Tablet,Electronics,9,82.82545068831637,2022-12-23,Store_A
998,Mobile,Gadgets,6,756.4149286832527,2022-12-03,Store_A
999,Tablet,Electronics,3,345.6331676974353,2022-09-09,Store_A
1000,Charger,Electronics,9,12.91117640769092,2022-10-07,Store_C
1001,Laptop,Gadgets,9,530.1378208421365,2022-05-02,Store_A
1002,Mobile,Electronics,8,794.0199171664872,2022-09-22,Store_A
1003,Headphones,Accessories,4,235.15152284070425,2022-05-20,Store_C
1004,Laptop,Electronics,7,521.1785547034381,2022-12-06,Store_A
1005,Laptop,Electronics,1,39.485798091010714,2022-08-23,Store_C
1006,Headphones,Accessories,6,211.06331961041093,2022-11-23,Store_A
1007,Tablet,Electronics,1,267.59925839678465,2022-10-20,Store_B
1008,Mobile,Electronics,2,114.50004149602563,2022-04-19,Store_A
1009,Laptop,Electronics,9,844.8726120099387,2022-08-20,Store_A
1010,Tablet,Accessories,4,576.5297240017313,2022-10-26,Store_A
1011,Headphones,Electronics,7,796.0048185022863,2022-06-26,Store_A
1012,Tablet,Electronics,5,226.44814901432144,2022-09-20,Store_B
1013,Laptop,Gadgets,1,289.24685642351807,2022-12-13,Store_B
1014,Mobile,Accessories,4,719.8280447603385,2022-11-25,Store_C
1015,Mobile,Accessories,4,270.8038715529686,2022-06-12,Store_C
1016,Headphones,Accessories,6,716.7781286358696,2022-10-01,Store_C
1017,Tablet,Electronics,7,739.3922741337728,2022-08-01,Store_B
1018,Charger,Accessories,1,102.53042971121853,2022-02-23,Store_B
1019,Mobile,Accessories,6,744.2444858539908,2022-07-12,Store_C
1020,Charger,Electronics,5,39.2831143259951,2022-11-16,Store_C
1021,Tablet,Gadgets,1,779.8921470713842,2022-05-11,Store_B
1022,Tablet,Accessories,3,99.03955147521508,2022-06-08,Store_A
1023,Charger,Accessories,5,56.08212928964239,2022-11-12,Store_C
1024,Headphones,Accessories,6,538.6527323857983,2022-07-01,Store_C
1025,Charger,Accessories,2,485.72374325854867,2022-02-27,Store_C
1026,Laptop,Electronics,1,770.3306161449902,2022-12-12,Store_A
1027,Charger,Accessories,8,239.37718577635368,2022-07-16,Store_B
1028,Charger,Electronics,7,929.5844205866804,2022-07-21,Store_A
1029,Headphones,Electronics,4,821.519169696112,2022-03-03,Store_A
1030,Laptop,Gadgets,9,413.3924757244962,2022-11-05,Store_A
1031,Tablet,Accessories,2,956.8475315809732,2022-11-05,Store_B
1032,Laptop,Accessories,3,272.12412085032037,2022-04-13,Store_B
1033,Charger,Accessories,7,259.0088744858079,2022-02-17,Store_A
1034,Tablet,Gadgets,1,296.84570846317445,2022-07-07,Store_A
1035,Headphones,Accessories,6,623.6906286014162,2022-01-10,Store_B
1036,Tablet,Electronics,5,202.99818418987752,2022-09-10,Store_C
1037,Headphones,Accessories,1,884.515529650674,2022-06-03,Store_B
1038,Charger,Gadgets,6,610.2270487437358,2022-10-15,Store_A
1039,Laptop,Accessories,9,947.7994451952214,2022-09-05,Store_B
1040,Laptop,Gadgets,7,895.5103648171774,2022-05-01,Store_A
1041,Laptop,Accessories,3,500.81687291396713,2022-11-14,Store_B
1042,Laptop,Gadgets,3,324.6558584053282,2022-12-03,Store_C
1043,Laptop,Accessories,4,899.5149639752711,2022-06-08,Store_C
1044,Mobile,Accessories,7,964.4946750447037,2022-08-18,Store_B
1045,Charger,Gadgets,3,866.3432468297129,2022-04-16,Store_A
1046,Laptop,Accessories,3,736.0948889965271,2022-03-17,Store_C
1047,Laptop,Gadgets,8,393.58643356314724,2022-04-19,Store_A
1048,Headphones,Accessories,9,587.1232730061479,2022-03-11,Store_C
1049,Charger,Electronics,7,936.1848413208667,2022-03-04,Store_B
1050,Headphones,Gadgets,1,670.5662387513786,2022-06-27,Store_B
1051,Laptop,Gadgets,9,302.9467013711428,2022-02-08,Store_C
1052,Charger,Accessories,1,536.7014684218042,2022-11-15,Store_B
1053,Charger,Electronics,9,969.9051644657661,2022-06-12,Store_B
1054,Charger,Gadgets,1,287.3309340705951,2022-04-11,Store_B
1055,Tablet,Electronics,5,769.3989992638471,2022-11-10,Store_C
1056,Mobile,Gadgets,8,843.8075379325866,2022-12-04,Store_A
1057,Mobile,Accessories,8,534.0590299684762,2022-12-01,Store_A
1058,Laptop,Electronics,8,30.97910378296362,2022-07-20,Store_B
1059,Mobile,Electronics,1,948.5625247251778,2022-07-26,Store_A
1060,Charger,Gadgets,4,681.6637407686596,2022-06-02,Store_A
1061,Tablet,Electronics,3,798.5413905666214,2022-10-20,Store_A
1062,Mobile,Accessories,5,776.3382976591467,2022-12-04,Store_C
1063,Mobile,Electronics,6,708.6644851461622,2022-10-27,Store_A
1064,Tablet,Electronics,6,509.67561572358994,2022-08-09,Store_A
1065,Headphones,Accessories,3,63.84377950336119,2022-05-24,Store_A
1066,Laptop,Electronics,5,976.2811318626934,2022-11-09,Store_B
1067,Charger,Electronics,9,632.2892724443604,2022-10-14,Store_B
1068,Tablet,Accessories,1,753.1090158502603,2022-05-02,Store_B
1069,Headphones,Accessories,1,256.4144657377463,2022-06-11,Store_B
1070,Laptop,Electronics,2,75.55790511666834,2022-01-20,Store_C
1071,Headphones,Accessories,5,187.42902162995608,2022-07-04,Store_B
1072,Laptop,Electronics,2,378.7322228242454,2022-01-04,Store_B
1073,Mobile,Gadgets,4,35.42854248633578,2022-11-07,Store_C
1074,Tablet,Gadgets,9,384.3312724942563,2022-10-06,Store_C
1075,Laptop,Electronics,9,82.12573048127094,2022-12-18,Store_C
1076,Tablet,Electronics,4,638.2866857087535,2022-08-12,Store_A
1077,Tablet,Electronics,6,319.92725706246614,2022-04-21,Store_C
1078,Headphones,Accessories,9,682.48443247419,2022-12-24,Store_A
1079,Charger,Electronics,3,597.5244334380113,2022-01-04,Store_C
1080,Headphones,Accessories,4,274.06017600712465,2022-06-07,Store_B
1081,Headphones,Accessories,9,400.459728233335,2022-12-07,Store_C
1082,Charger,Electronics,1,708.4404089054664,2022-08-21,Store_C
1083,Charger,Gadgets,6,608.624073408854,2022-12-24,Store_C
1084,Headphones,Electronics,9,193.43925050171666,2022-03-01,Store_A
1085,Tablet,Gadgets,1,601.4968903870671,2022-02-23,Store_B
1086,Mobile,Accessories,1,446.08407734053907,2022-06-26,Store_C
1087,Charger,Gadgets,1,871.7597610212893,2022-05-14,Store_A
1088,Mobile,Electronics,6,19.09118004666513,2022-09-08,Store_B
1089,Tablet,Gadgets,6,876.4263675174874,2022-09-23,Store_C
1090,Charger,Gadgets,8,706.7406302127414,2022-02-21,Store_C
1091,Laptop,Electronics,8,452.3798978182511,2022-11-09,Store_A
1092,Laptop,Gadgets,9,732.4440087517128,2022-06-02,Store_A
1093,Headphones,Electronics,1,152.84499262123353,2022-07-27,Store_C
1094,Mobile,Electronics,8,527.0231958124803,2022-03-11,Store_B
1095,Laptop,Gadgets,3,766.1318226755855,2022-12-08,Store_A
1096,Headphones,Gadgets,5,913.4198814251542,2022-11-11,Store_B
1097,Headphones,Gadgets,2,717.6005606694721,2022-06-08,Store_A
1098,Headphones,Gadgets,7,312.91253346721487,2022-10-13,Store_C
1099,Tablet,Gadgets,8,721.7248185786403,2022-07-23,Store_C
1100,Mobile,Electronics,3,778.0276359778377,2022-04-26,Store_C
1101,Charger,Gadgets,7,435.7245087096061,2022-10-11,Store_A
1102,Headphones,Electronics,4,597.5992706569723,2022-04-21,Store_B
1103,Charger,Gadgets,4,16.381583829142517,2022-05-18,Store_B
1104,Laptop,Gadgets,7,275.6695190261864,2022-04-26,Store_A
1105,Tablet,Gadgets,2,859.5092175047386,2022-06-02,Store_A
1106,Charger,Gadgets,6,719.3155325658917,2022-10-08,Store_B
1107,Headphones,Accessories,5,856.09405409437,2022-06-21,Store_A
1108,Tablet,Accessories,4,899.2840532127213,2022-11-03,Store_A
1109,Headphones,Gadgets,5,538.6526394466028,2022-01-14,Store_A
1110,Tablet,Accessories,2,837.6348522567913,2022-09-08,Store_C
1111,Charger,Accessories,1,101.79380077193868,2022-02-02,Store_A
1112,Charger,Electronics,2,383.5955575815608,2022-02-10,Store_C
1113,Laptop,Accessories,1,762.1012536399064,2022-08-05,Store_C
1114,Mobile,Electronics,1,82.41800116778069,2022-09-07,Store_C
1115,Headphones,Gadgets,6,766.253188974926,2022-02-19,Store_A
1116,Headphones,Gadgets,5,962.3939631601868,2022-09-21,Store_A
1117,Laptop,Gadgets,6,358.3541479764433,2022-12-24,Store_B
1118,Tablet,Accessories,3,872.6141653735007,2022-10-11,Store_A
1119,Tablet,Gadgets,1,488.6132173419149,2022-09-25,Store_A
1120,Charger,Electronics,7,131.24982635724126,2022-04-19,Store_C
1121,Charger,Accessories,5,96.12309704299246,2022-06-07,Store_A
1122,Headphones,Accessories,5,405.3044434063727,2022-05-22,Store_A
1123,Mobile,Electronics,3,626.4495214806285,2022-08-27,Store_A
1124,Headphones,Accessories,9,863.1622161004411,2022-10-01,Store_B
1125,Tablet,Accessories,7,456.79142498389524,2022-04-22,Store_C
1126,Mobile,Electronics,8,480.0662007770502,2022-06-08,Store_B
1127,Mobile,Gadgets,8,897.747588034861,2022-09-17,Store_C
1128,Laptop,Accessories,7,128.47634067429044,2022-12-12,Store_A
1129,Charger,Electronics,7,963.6869240165863,2022-03-23,Store_B
1130,Mobile,Accessories,1,781.0766406218177,2022-06-18,Store_B
1131,Headphones,Electronics,8,262.81590073379084,2022-11-15,Store_C
1132,Tablet,Accessories,6,554.0855447589948,2022-06-15,Store_A
1133,Charger,Gadgets,9,123.0699008221279,2022-02-10,Store_A
1134,Headphones,Electronics,9,890.1491661433597,2022-03-04,Store_C
1135,Tablet,Gadgets,1,954.4677893266861,2022-01-13,Store_A
1136,Headphones,Electronics,9,456.43982493617085,2022-04-01,Store_A
1137,Headphones,Accessories,8,665.856694624483,2022-02-03,Store_A
1138,Charger,Accessories,5,24.615826370983157,2022-03-20,Store_B
1139,Tablet,Accessories,1,650.2255791036661,2022-05-22,Store_A
1140,Headphones,Accessories,1,536.6138714082022,2022-09-06,Store_B
1141,Mobile,Electronics,8,393.0592943503653,2022-02-07,Store_A
1142,Charger,Electronics,6,675.2256891599843,2022-02-16,Store_B
1143,Laptop,Accessories,1,422.40278132127247,2022-10-23,Store_C
1144,Mobile,Gadgets,8,390.12937188377566,2022-02-13,Store_B
1145,Tablet,Accessories,3,588.1793434488878,2022-06-23,Store_C
1146,Mobile,Gadgets,3,881.9715470198773,2022-03-16,Store_A
1147,Headphones,Electronics,1,113.68112760993958,2022-03-12,Store_A
1148,Laptop,Electronics,7,742.1276348078043,2022-10-19,Store_A
1149,Charger,Accessories,7,130.91871908791003,2022-09-23,Store_B
1150,Laptop,Accessories,8,358.9223305209267,2022-04-16,Store_C
1151,Mobile,Accessories,3,834.7733081628323,2022-05-11,Store_B
1152,Laptop,Electronics,2,676.9717579184289,2022-02-07,Store_A
1153,Tablet,Accessories,6,339.28899834177855,2022-07-13,Store_C
1154,Headphones,Accessories,5,772.0223052474307,2022-09-09,Store_A
1155,Headphones,Gadgets,4,15.011385313520554,2022-09-13,Store_C
1156,Tablet,Electronics,8,884.476791874981,2022-06-19,Store_A
1157,Headphones,Accessories,6,448.58926622987195,2022-03-06,Store_B
1158,Charger,Gadgets,6,988.5478313542316,2022-10-06,Store_A
1159,Headphones,Gadgets,5,612.1855974083941,2022-05-11,Store_A
1160,Headphones,Accessories,5,229.96508386166687,2022-12-18,Store_C
1161,Mobile,Electronics,4,895.191861872241,2022-11-12,Store_C
1162,Laptop,Gadgets,6,568.6669424707773,2022-02-09,Store_A
1163,Headphones,Electronics,6,103.96942293342451,2022-09-04,Store_A
1164,Mobile,Gadgets,4,402.9859040134527,2022-01-12,Store_A
1165,Tablet,Gadgets,4,948.4608426768353,2022-10-19,Store_A
1166,Charger,Electronics,4,174.11964671929007,2022-10-04,Store_A
1167,Tablet,Gadgets,7,181.22425693199528,2022-07-05,Store_A
1168,Charger,Accessories,3,640.7188373100166,2022-08-22,Store_B
1169,Mobile,Accessories,7,551.6038203183746,2022-06-04,Store_C
1170,Tablet,Gadgets,8,48.56619545198319,2022-09-12,Store_C
1171,Mobile,Accessories,5,166.4788278367052,2022-08-16,Store_A
1172,Charger,Electronics,7,921.8337414086247,2022-11-16,Store_C
1173,Headphones,Electronics,5,53.998362941275694,2022-02-12,Store_A
1174,Mobile,Accessories,9,500.6844220506092,2022-08-06,Store_C
1175,Laptop,Accessories,1,842.391577488427,2022-11-05,Store_B
1176,Headphones,Accessories,9,745.8414142775165,2022-12-01,Store_C
1177,Headphones,Electronics,9,215.69398418875883,2022-06-12,Store_C
1178,Laptop,Gadgets,3,204.4692845766883,2022-11-08,Store_A
1179,Tablet,Accessories,7,806.0578165888359,2022-12-09,Store_C
1180,Laptop,Accessories,4,297.33967163785627,2022-12-02,Store_B
1181,Headphones,Electronics,7,285.51093732759045,2022-07-12,Store_C
1182,Tablet,Gadgets,3,847.1268869555778,2022-11-23,Store_C
1183,Tablet,Electronics,5,248.8128656638475,2022-10-01,Store_C
1184,Charger,Accessories,3,281.2529493624594,2022-03-09,Store_B
1185,Laptop,Electronics,6,687.750352525484,2022-07-23,Store_B
1186,Headphones,Gadgets,1,569.1818892913541,2022-12-12,Store_B
1187,Mobile,Electronics,6,193.58613741284034,2022-04-21,Store_B
1188,Charger,Electronics,5,158.96259658082224,2022-05-05,Store_A
1189,Mobile,Gadgets,9,477.68256320490605,2022-02-21,Store_A
1190,Tablet,Accessories,6,631.1469596672359,2022-12-16,Store_A
1191,Headphones,Electronics,2,515.5004078480108,2022-04-09,Store_A
1192,Headphones,Electronics,8,308.56229196262376,2022-11-27,Store_C
1193,Laptop,Gadgets,1,18.86626951898119,2022-10-19,Store_A
1194,Headphones,Accessories,7,688.9002221059579,2022-02-08,Store_C
1195,Headphones,Gadgets,3,832.6685012605416,2022-09-20,Store_C
1196,Laptop,Accessories,3,695.8142925365428,2022-04-10,Store_A
1197,Laptop,Accessories,7,810.2600942159307,2022-01-24,Store_B
1198,Headphones,Electronics,1,20.099752616752653,2022-08-22,Store_A
1199,Headphones,Accessories,3,130.00742689265903,2022-04-08,Store_B
1200,Charger,Accessories,6,882.0316102810726,2022-09-06,Store_C
1201,Mobile,Electronics,2,600.1879515158332,2022-06-02,Store_C
1202,Charger,Electronics,9,166.252913097553,2022-08-15,Store_C
1203,Charger,Accessories,1,359.8148573232569,2022-07-18,Store_A
1204,Tablet,Accessories,7,356.23925533222376,2022-09-27,Store_A
1205,Headphones,Accessories,7,859.066795267607,2022-02-03,Store_B
1206,Charger,Gadgets,6,51.205363903864374,2022-01-03,Store_B
1207,Headphones,Electronics,4,642.9765501882472,2022-12-11,Store_B
1208,Charger,Accessories,4,41.60819121940322,2022-05-05,Store_A
1209,Tablet,Accessories,7,73.04993688613901,2022-09-21,Store_C
1210,Headphones,Electronics,2,604.6470957568174,2022-08-06,Store_B
1211,Mobile,Accessories,5,867.8661698520591,2022-03-15,Store_B
1212,Tablet,Accessories,7,799.7777465277223,2022-04-01,Store_C
1213,Laptop,Accessories,3,827.3042991030361,2022-08-26,Store_B
1214,Mobile,Accessories,7,226.97128506400077,2022-12-07,Store_C
1215,Charger,Gadgets,3,178.13068913678597,2022-10-25,Store_A
1216,Headphones,Accessories,3,698.8373665438252,2022-02-12,Store_C
1217,Headphones,Accessories,4,578.6004450402004,2022-08-07,Store_C
1218,Mobile,Electronics,3,233.61158320277588,2022-09-05,Store_C
1219,Laptop,Gadgets,2,12.831114880414493,2022-04-06,Store_C
1220,Headphones,Electronics,1,85.39178494526166,2022-11-13,Store_C
1221,Laptop,Accessories,8,954.9261209351935,2022-03-01,Store_B
1222,Laptop,Electronics,2,395.1642166928586,2022-02-21,Store_C
1223,Tablet,Gadgets,5,570.4964580177045,2022-11-17,Store_A
